Model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Notes
NCAR,SSP2,COD,Population|Urban|Share,%,35.218,38.439867163496,41.5978575292447,44.658295816763,47.595415081101,50.3912082684492,53.0346768076056,55.5207409392719,57.8490337073437,60.0227352925498,62.0475399768691,63.9307966408883,65.6808286406857,67.3064184349144,68.8164327226897,70.219561311859,71.5241444155732,72.7380664524083,73.8686983871776,
NCAR,SSP3,COD,Population|Urban|Share,%,35.218,35.6914077673981,36.1860224675366,36.7029184150248,37.243221384585,37.8081090296616,38.3988107401997,39.0166067930069,39.662826621098,40.3388459979379,41.0460828985825,41.7859917626411,42.5600558443546,43.3697772940108,44.2166645741214,45.1022167758666,46.027904369956,46.9951459062636,48.0052801750069,
NCAR,SSP4,COD,Population|Urban|Share,%,35.218,40.2646900874564,45.309780727503,50.2347876185401,54.9442913096188,59.3703443830736,63.4718148331484,67.2304700824172,70.6456752441003,73.729085543919,76.5000953694307,78.9823154421656,81.2010516513384,83.181621936323,84.9483122717038,86.5237890386812,87.9288204818874,89.1821974136798,90.3007755432443,
NCAR,SSP5,COD,Population|Urban|Share,%,35.218,40.2646900874564,45.309780727503,50.2347876185401,54.9442913096188,59.3703443830736,63.4718148331484,67.2304700824172,70.6456752441003,73.729085543919,76.5000953694307,78.9823154421656,81.2010516513384,83.181621936323,84.9483122717038,86.5237890386812,87.9288204818874,89.1821974136798,90.3007755432443,
NCAR,SSP1,COG,Population|Urban|Share,%,62.119,66.324635665399,69.9844832160763,73.1602318056346,75.9160120471155,78.3119559350962,80.4014720803975,82.2305812904083,83.8382696596734,85.2572664182412,86.5149362842905,87.634138110966,88.6339887492728,89.53051513827,90.3371982680855,91.0654210711448,91.7248346419157,92.3236567291342,92.8689148582422,
NCAR,SSP2,COG,Population|Urban|Share,%,62.119,64.936306792842,67.478126105144,69.7692360604743,71.8347439609948,73.6987292337457,75.3835122332302,76.9093327250106,78.2942810157625,79.5543747117952,80.7037116417453,81.754655762662,82.7180304095909,83.6033045370948,84.4187646380143,85.1716692703682,85.8683855851734,86.5145085966596,87.1149646067282,
NCAR,SSP3,COG,Population|Urban|Share,%,62.119,63.364312095042,64.4101435625694,65.2913842533777,66.0363120782431,66.6678845781804,67.2048035046567,67.6623698504814,68.0531618531713,68.3875697776683,68.6742173911098,68.9202947934702,69.1318222246653,69.3138601634769,69.4706775578952,69.6058873017109,69.7225559699468,69.8232932171652,69.9103250163141,
NCAR,SSP4,COG,Population|Urban|Share,%,62.119,66.324635665399,69.9844832160763,73.1602318056346,75.9160120471155,78.3119559350962,80.4014720803975,82.2305812904083,83.8382696596734,85.2572664182412,86.5149362842905,87.634138110966,88.6339887492728,89.53051513827,90.3371982680855,91.0654210711448,91.7248346419157,92.3236567291342,92.8689148582422,
NCAR,SSP5,COG,Population|Urban|Share,%,62.119,66.324635665399,69.9844832160763,73.1602318056346,75.9160120471155,78.3119559350962,80.4014720803975,82.2305812904083,83.8382696596734,85.2572664182412,86.5149362842905,87.634138110966,88.6339887492728,89.53051513827,90.3371982680855,91.0654210711448,91.7248346419157,92.3236567291342,92.8689148582422,
NCAR,SSP1,COL,Population|Urban|Share,%,75.071,79.265457631793,82.336128681373,84.6585073343141,86.4657013337151,87.9065306983124,89.0791251963809,90.0502454527591,90.8666271083027,91.56183418999,92.1605245298288,92.6811813917707,93.137909819757,93.5416469238166,93.9009954858043,94.2228097297627,94.5126144944461,94.7749101961853,95.0133980759709,
NCAR,SSP2,COL,Population|Urban|Share,%,75.071,77.3182244244801,79.287481354713,81.0200447389761,82.5508450316526,83.9092265878521,85.1197643049787,86.2030313856272,87.1762755746703,88.0539941331581,88.8484130179623,89.5698817270444,90.227196701628,90.8278655198198,91.3783226391552,91.8841057697123,92.3500003678152,92.7801583436077,93.1781959006006,
NCAR,SSP3,COL,Population|Urban|Share,%,75.071,75.3932820901674,75.7512147350462,76.1478395591817,76.5862094756996,77.0693084214498,77.599948436582,78.180641822355,78.813447315779,79.4997912201389,80.240267398122,81.0344240536917,81.8805502031914,82.7754802713717,83.71444054373,84.6909650089555,85.6969088200162,86.7225835239713,87.7570281916274,
NCAR,SSP4,COL,Population|Urban|Share,%,75.071,79.265457631793,82.336128681373,84.6585073343141,86.4657013337151,87.9065306983124,89.0791251963809,90.0502454527591,90.8666271083027,91.56183418999,92.1605245298288,92.6811813917707,93.137909819757,93.5416469238166,93.9009954858043,94.2228097297627,94.5126144944461,94.7749101961853,95.0133980759709,
NCAR,SSP5,COL,Population|Urban|Share,%,75.071,79.265457631793,82.336128681373,84.6585073343141,86.4657013337151,87.9065306983124,89.0791251963809,90.0502454527591,90.8666271083027,91.56183418999,92.1605245298288,92.6811813917707,93.137909819757,93.5416469238166,93.9009954858043,94.2228097297627,94.5126144944461,94.7749101961853,95.0133980759709,
NCAR,SSP1,COM,Population|Urban|Share,%,28.19,33.8724299074878,39.7949146904231,45.7446786472267,51.5279887912177,56.9938491112675,62.0431386590948,66.6254060702502,70.7287655699734,74.3679922190396,77.573944650169,80.3855355392717,82.8442791934652,84.9909290792552,86.8636138499219,88.496960551382,89.9218242887863,91.1653647754535,92.2513033442759,
NCAR,SSP2,COM,Population|Urban|Share,%,28.19,31.404381804104,34.58521264212,37.6817909385964,40.6539972761304,43.4730803407024,46.12102290736,48.5890191444772,50.8755668279888,52.9845489331976,54.9235284491345,56.7023549842814,58.3320973966027,59.8242700505466,61.1903009353308,62.4411870730459,63.5872882477616,64.6382188739373,65.6028069002539,
NCAR,SSP3,COM,Population|Urban|Share,%,28.19,29.7518151161419,31.2046456483587,32.5453903689472,33.7743187508372,34.8942857945757,35.9100079987741,36.8274413316448,37.6532754613134,38.3945412472553,39.0583190080542,39.6515311393678,40.1808021999744,40.652371031205,41.0720417560762,41.4451629705171,41.7766267423797,42.0708810200545,42.3319506803691,
NCAR,SSP4,COM,Population|Urban|Share,%,28.19,33.8724299074878,39.7949146904231,45.7446786472267,51.5279887912177,56.9938491112675,62.0431386590948,66.6254060702502,70.7287655699734,74.3679922190396,77.573944650169,80.3855355392717,82.8442791934652,84.9909290792552,86.8636138499219,88.496960551382,89.9218242887863,91.1653647754535,92.2513033442759,
NCAR,SSP5,COM,Population|Urban|Share,%,28.19,33.8724299074878,39.7949146904231,45.7446786472267,51.5279887912177,56.9938491112675,62.0431386590948,66.6254060702502,70.7287655699734,74.3679922190396,77.573944650169,80.3855355392717,82.8442791934652,84.9909290792552,86.8636138499219,88.496960551382,89.9218242887863,91.1653647754535,92.2513033442759,
NCAR,SSP1,CPV,Population|Urban|Share,%,61.089,65.6269894329038,69.4801927739808,72.7481189845671,75.5266619102537,77.9001011807158,79.9391943056926,81.701988529952,83.2355943707662,84.5781074836995,85.7603516153312,86.8073439215345,87.7394817077181,88.5734854912752,89.3231416949044,89.9998856572898,90.6132594210057,91.1712720744956,91.68068446864,
NCAR,SSP2,CPV,Population|Urban|Share,%,61.089,63.9120250719582,66.4750588878203,68.798459217083,70.9037689107341,72.8122963121617,74.5442686259507,76.1183831942339,77.5516203334869,78.8592190782897,80.0547480782337,81.1502270174492,82.1562702661648,83.0822355624794,83.9363678120244,84.7259327513032,85.4573381117945,86.1362416553329,86.7676464418441,
NCAR,SSP3,CPV,Population|Urban|Share,%,61.089,62.6412376267896,63.9405038116604,65.0319419549535,65.9521096600467,66.7305677704353,67.3912608813269,67.9536537762093,68.4336419565347,68.8442715288884,69.1963052280538,69.4986670713644,69.7587923642325,69.9829042460421,70.1762332623539,70.3431926667743,70.4875192013049,70.612386832258,70.7204991861529,
NCAR,SSP4,CPV,Population|Urban|Share,%,61.089,65.6269894329038,69.4801927739808,72.7481189845671,75.5266619102537,77.9001011807158,79.9391943056926,81.701988529952,83.2355943707662,84.5781074836995,85.7603516153312,86.8073439215345,87.7394817077181,88.5734854912752,89.3231416949044,89.9998856572898,90.6132594210057,91.1712720744956,91.68068446864,
NCAR,SSP5,CPV,Population|Urban|Share,%,61.089,65.6269894329038,69.4801927739808,72.7481189845671,75.5266619102537,77.9001011807158,79.9391943056926,81.701988529952,83.2355943707662,84.5781074836995,85.7603516153312,86.8073439215345,87.7394817077181,88.5734854912752,89.3231416949044,89.9998856572898,90.6132594210057,91.1712720744956,91.68068446864,
NCAR,SSP1,CRI,Population|Urban|Share,%,64.417,68.9752353004902,72.757802035109,75.9050789812486,78.5392849166401,80.7605760776714,82.6487782560776,84.2668009345005,85.6641057634374,86.8796818051714,87.9444263175763,88.8829898903199,89.7151862183501,90.4570640136696,91.1217223661604,91.7199331127082,92.2606183918356,92.7512193745094,93.1979829025914,
NCAR,SSP2,CRI,Population|Urban|Share,%,64.417,66.8948883723267,69.1779214734867,71.278372871609,73.2094015536486,74.9843348575299,76.6161867269376,78.1173541527909,79.499443126945,80.7731853419161,81.9484161712726,83.0340923135824,84.0383336965286,84.9684789513345,85.8311472333653,86.6323016515058,87.3773113166122,88.0710102243423,88.7177520023757,
NCAR,SSP3,CRI,Population|Urban|Share,%,64.417,66.012390038658,67.2111875497996,68.1204317177453,68.8154849254867,69.3502243694186,69.7637643091115,70.0849058216684,70.335120925437,70.5305879365422,70.6836049697816,70.8035891088507,70.8977944976184,70.9718362321375,71.0300776803811,71.0759201454453,71.1120216286719,71.1404634131764,71.1628777844133,
NCAR,SSP4,CRI,Population|Urban|Share,%,64.417,68.9752353004902,72.757802035109,75.9050789812486,78.5392849166401,80.7605760776714,82.6487782560776,84.2668009345005,85.6641057634374,86.8796818051714,87.9444263175763,88.8829898903199,89.7151862183501,90.4570640136696,91.1217223661604,91.7199331127082,92.2606183918356,92.7512193745094,93.1979829025914,
NCAR,SSP5,CRI,Population|Urban|Share,%,64.417,68.9752353004902,72.757802035109,75.9050789812486,78.5392849166401,80.7605760776714,82.6487782560776,84.2668009345005,85.6641057634374,86.8796818051714,87.9444263175763,88.8829898903199,89.7151862183501,90.4570640136696,91.1217223661604,91.7199331127082,92.2606183918356,92.7512193745094,93.1979829025914,
NCAR,SSP1,CUB,Population|Urban|Share,%,75.225,79.4578252963421,82.5221508477729,84.8205816144448,86.5979749032014,88.008217166872,89.1515576587676,90.095554463715,90.8871445787797,91.5598301966971,92.1380996004418,92.6402317340315,93.0801261905858,93.4685281409652,93.813867372389,94.122845092237,94.4008521263003,94.6522720908368,94.8807046180043,
NCAR,SSP2,CUB,Population|Urban|Share,%,75.225,77.2341133954818,79.0479631449931,80.6874347378196,82.1714813657239,83.5170972852825,84.7393995459999,85.8517667809611,86.8660027152881,87.7925048505773,88.6404271551757,89.417830908924,90.1318211310714,90.7886679716038,91.3939135504237,91.9524653041086,92.4686771532121,92.9464198664856,93.3891419551652,
NCAR,SSP3,CUB,Population|Urban|Share,%,75.225,75.5121435036924,75.8139838635303,76.1309427269803,76.463406978733,76.8117209070076,77.176177722196,77.5570104756976,77.9543824546619,78.3683771606839,78.7989880170178,79.2461079889492,79.7095193445386,80.1888838264177,80.6837335475234,81.1934629618471,81.7173222921364,82.2544128162653,82.8036844186834,
NCAR,SSP4,CUB,Population|Urban|Share,%,75.225,79.4578252963421,82.5221508477729,84.8205816144448,86.5979749032014,88.008217166872,89.1515576587676,90.095554463715,90.8871445787797,91.5598301966971,92.1380996004418,92.6402317340315,93.0801261905858,93.4685281409652,93.813867372389,94.122845092237,94.4008521263003,94.6522720908368,94.8807046180043,
NCAR,SSP5,CUB,Population|Urban|Share,%,75.225,79.4578252963421,82.5221508477729,84.8205816144448,86.5979749032014,88.008217166872,89.1515576587676,90.095554463715,90.8871445787797,91.5598301966971,92.1380996004418,92.6402317340315,93.0801261905858,93.4685281409652,93.813867372389,94.122845092237,94.4008521263003,94.6522720908368,94.8807046180043,
NCAR,SSP1,CYP,Population|Urban|Share,%,70.32,74.6240035681639,78.1539843040795,81.0644650570939,83.4819025645897,85.5062066344302,87.2152181096812,88.6694033518665,89.9158688121514,90.9915351504663,91.9255616476569,92.7411711716134,93.4570179829978,94.0882142285974,94.6471037321101,95.1438489386829,95.586879341478,95.9832367091444,96.3388429442742,
NCAR,SSP2,CYP,Population|Urban|Share,%,70.32,72.342098982432,74.1709748930961,75.8275699619445,77.3309153832904,78.6980689233551,79.9441811912016,81.0826304392007,82.1251880457997,83.0821918699896,83.9627144633062,84.7747193162946,85.5252021103955,86.2203161879277,86.8654827118414,87.4654866376691,88.0245599038926,88.5464533166859,89.0344985559517,
NCAR,SSP3,CYP,Population|Urban|Share,%,70.32,70.8663859765978,71.3602983232572,71.8075201981028,72.2130987568719,72.5814502400118,72.9164491200221,73.2215036700364,73.4996200379322,73.7534566274957,73.9853703226866,74.1974558531327,74.391579391707,74.5694072976739,74.7324307689005,74.8819870407719,75.0192776643662,75.1453843089816,75.2612824614331,
NCAR,SSP4,CYP,Population|Urban|Share,%,70.32,72.342098982432,74.1709748930961,75.8275699619445,77.3309153832904,78.6980689233551,79.9441811912016,81.0826304392007,82.1251880457997,83.0821918699896,83.9627144633062,84.7747193162946,85.5252021103955,86.2203161879277,86.8654827118414,87.4654866376691,88.0245599038926,88.5464533166859,89.0344985559517,
NCAR,SSP5,CYP,Population|Urban|Share,%,70.32,74.6240035681639,78.1539843040795,81.0644650570939,83.4819025645897,85.5062066344302,87.2152181096812,88.6694033518665,89.9158688121514,90.9915351504663,91.9255616476569,92.7411711716134,93.4570179829978,94.0882142285974,94.6471037321101,95.1438489386829,95.586879341478,95.9832367091444,96.3388429442742,
NCAR,SSP1,CZE,Population|Urban|Share,%,73.541,77.7167633800637,80.7950657222197,83.1340707685763,84.9598656760266,86.4185037940904,87.6071237465261,88.5922394764818,89.4206447321957,90.1260755331242,90.7333925462219,91.2612775751624,91.7240163283413,92.1327047922487,92.4960831254334,92.8211233856745,93.1134511641621,93.3776529981065,93.6175038456955,
NCAR,SSP2,CZE,Population|Urban|Share,%,73.541,75.5190002150583,77.3498118017722,79.0424485032007,80.6060674905376,82.0497215082128,83.3821865673328,84.6118483751513,85.7466332516346,86.7939719170538,87.7607869560319,88.653496850607,89.4780311979795,90.2398531079629,90.9439858538056,91.5950416779576,92.1972512799375,92.7544929796516,93.2703208924049,
NCAR,SSP3,CZE,Population|Urban|Share,%,73.541,74.2564266017317,74.9086361308311,75.5044951786306,76.0499911495723,76.5503567593855,77.0101764649963,77.4334771695889,77.8238054100787,78.1842930168214,78.5177129919646,78.8265271131428,79.1129265479104,79.3788665674758,79.6260962772849,79.8561841356591,80.0705399077128,80.2704335974546,80.4570118135544,
NCAR,SSP4,CZE,Population|Urban|Share,%,73.541,75.5190002150583,77.3498118017722,79.0424485032007,80.6060674905376,82.0497215082128,83.3821865673328,84.6118483751513,85.7466332516346,86.7939719170538,87.7607869560319,88.653496850607,89.4780311979795,90.2398531079629,90.9439858538056,91.5950416779576,92.1972512799375,92.7544929796516,93.2703208924049,
NCAR,SSP5,CZE,Population|Urban|Share,%,73.541,77.7167633800637,80.7950657222197,83.1340707685763,84.9598656760266,86.4185037940904,87.6071237465261,88.5922394764818,89.4206447321957,90.1260755331242,90.7333925462219,91.2612775751624,91.7240163283413,92.1327047922487,92.4960831254334,92.8211233856745,93.1134511641621,93.3776529981065,93.6175038456955,
NCAR,SSP1,DEU,Population|Urban|Share,%,73.849,77.8872135860331,80.9781447082714,83.3962630818775,85.3273112898597,86.8981284818512,88.1968882607491,89.2861506555612,90.2112191187802,91.0055426162426,91.6942646208796,92.296598304207,92.8274464937548,93.2985270159642,93.719168178548,94.0968803301225,94.4377728127418,94.7468624437915,95.0283047451488,
NCAR,SSP2,DEU,Population|Urban|Share,%,73.849,75.820498403599,77.6481899261272,79.3402147153252,80.9049802410535,82.3509121760158,83.6862743546509,84.9190439106042,86.0568293721502,87.1068214322191,88.0757680152519,88.9699669857368,89.7952713203331,90.557102786643,91.2604711545866,91.9099967412305,92.5099346906756,93.0641998497805,93.5763914470308,
NCAR,SSP3,DEU,Population|Urban|Share,%,73.849,74.5615377916058,75.2123036291319,75.8079136046741,76.3541474981259,76.8560656420905,77.3181090718968,77.7441850876855,78.1377402403853,78.501822562438,78.8391346474008,79.1520789673168,79.4427966167408,79.7132004934797,79.9650037700034,80.1997443753423,80.4188060932234,80.6234367858657,80.8147641718841,
NCAR,SSP4,DEU,Population|Urban|Share,%,73.849,75.820498403599,77.6481899261272,79.3402147153252,80.9049802410535,82.3509121760158,83.6862743546509,84.9190439106042,86.0568293721502,87.1068214322191,88.0757680152519,88.9699669857368,89.7952713203331,90.557102786643,91.2604711545866,91.9099967412305,92.5099346906756,93.0641998497805,93.5763914470308,
NCAR,SSP5,DEU,Population|Urban|Share,%,73.849,77.8872135860331,80.9781447082714,83.3962630818775,85.3273112898597,86.8981284818512,88.1968882607491,89.2861506555612,90.2112191187802,91.0055426162426,91.6942646208796,92.296598304207,92.8274464937548,93.2985270159642,93.719168178548,94.0968803301225,94.4377728127418,94.7468624437915,95.0283047451488,
NCAR,SSP1,DJI,Population|Urban|Share,%,76.234,80.10374482446,83.4905198804792,86.4065743619132,88.881910862811,90.9577248882486,92.6806939792533,94.0985644124586,95.2571006372666,96.1982312813036,96.9591271064217,97.5719372753469,98.0639482974748,98.457984544861,98.7729226283269,99.0242362799882,99.2245217044061,99.3839765937385,99.5108212015761,
NCAR,SSP2,DJI,Population|Urban|Share,%,76.234,77.9319257525637,79.6224405078332,81.2905890798788,82.921351119426,84.5002576691498,86.014006272185,87.45101641006,88.8018719032315,90.059610753483,91.219843046813,92.2806997249045,93.2426347726765,94.1081171999826,94.8812555085455,95.5673964652162,96.1727337144217,96.7039524543959,97.1679263641798,
NCAR,SSP3,DJI,Population|Urban|Share,%,76.234,76.7273359445632,77.2676086548523,77.8571426301982,78.4978108653895,79.190867612393,79.9367628415002,80.7349458732988,81.5836700404353,82.4798150597373,83.4187483518634,84.394249765149,85.3985246805176,86.4223269003325,87.455204076523,88.4858647112253,89.5026484230348,90.4940632387452,91.4493392381028,
NCAR,SSP4,DJI,Population|Urban|Share,%,76.234,80.10374482446,83.4905198804792,86.4065743619132,88.881910862811,90.9577248882486,92.6806939792533,94.0985644124586,95.2571006372666,96.1982312813036,96.9591271064217,97.5719372753469,98.0639482974748,98.457984544861,98.7729226283269,99.0242362799882,99.2245217044061,99.3839765937385,99.5108212015761,
NCAR,SSP5,DJI,Population|Urban|Share,%,76.234,80.10374482446,83.4905198804792,86.4065743619132,88.881910862811,90.9577248882486,92.6806939792533,94.0985644124586,95.2571006372666,96.1982312813036,96.9591271064217,97.5719372753469,98.0639482974748,98.457984544861,98.7729226283269,99.0242362799882,99.2245217044061,99.3839765937385,99.5108212015761,
NCAR,SSP1,DNK,Population|Urban|Share,%,86.866,88.0002750631593,88.900496941666,89.6299577310384,90.2312538148351,90.734038431214,91.1595570906046,91.523412498753,91.8373115769734,92.1102043710272,92.3490471908982,92.5593265214383,92.7454265414372,92.9108919572879,93.0586192587897,93.1909980881127,93.3100172313663,93.4173451231371,93.5143917227525,
NCAR,SSP2,DNK,Population|Urban|Share,%,86.866,88.0002750631593,88.900496941666,89.6299577310384,90.2312538148351,90.734038431214,91.1595570906046,91.523412498753,91.8373115769734,92.1102043710272,92.3490471908982,92.5593265214383,92.7454265414372,92.9108919572879,93.0586192587897,93.1909980881127,93.3100172313663,93.4173451231371,93.5143917227525,
NCAR,SSP3,DNK,Population|Urban|Share,%,86.866,88.0002750631593,88.900496941666,89.6299577310384,90.2312538148351,90.734038431214,91.1595570906046,91.523412498753,91.8373115769734,92.1102043710272,92.3490471908982,92.5593265214383,92.7454265414372,92.9108919572879,93.0586192587897,93.1909980881127,93.3100172313663,93.4173451231371,93.5143917227525,
NCAR,SSP4,DNK,Population|Urban|Share,%,86.866,88.0002750631593,88.900496941666,89.6299577310384,90.2312538148351,90.734038431214,91.1595570906046,91.523412498753,91.8373115769734,92.1102043710272,92.3490471908982,92.5593265214383,92.7454265414372,92.9108919572879,93.0586192587897,93.1909980881127,93.3100172313663,93.4173451231371,93.5143917227525,
NCAR,SSP5,DNK,Population|Urban|Share,%,86.866,88.0002750631593,88.900496941666,89.6299577310384,90.2312538148351,90.734038431214,91.1595570906046,91.523412498753,91.8373115769734,92.1102043710272,92.3490471908982,92.5593265214383,92.7454265414372,92.9108919572879,93.0586192587897,93.1909980881127,93.3100172313663,93.4173451231371,93.5143917227525,
NCAR,SSP1,DOM,Population|Urban|Share,%,69.181,72.5531564955317,75.4551719133274,77.9584373023883,80.1257450766609,82.0105380589619,83.6575032186412,85.1036766328959,86.3796470503877,87.5106753459645,88.5176640762709,89.4179666469405,90.2260491408208,90.9540258445639,91.612090360751,92.2088621065939,92.7516649882049,93.2467520031524,93.6994868216394,
NCAR,SSP2,DOM,Population|Urban|Share,%,69.181,71.4369994063431,73.4521295601544,75.255724591789,76.8740404953785,78.3302021583712,79.6443738056333,80.8340337743285,81.9142842654393,82.8981580620491,83.796903154504,84.620237231399,85.3765701225975,86.0731954801692,86.716454480799,87.3118748742381,87.8642887301844,88.3779320087118,88.8565287433748,
NCAR,SSP3,DOM,Population|Urban|Share,%,69.181,69.7286845421698,70.194716671365,70.5923328608814,70.9323786350601,71.2237932718266,71.4739859929824,71.6891296108052,71.8743912267252,72.034114717254,72.1719660901044,72.2910500681499,72.3940042297553,72.4830755220781,72.560182834398,72.6269684713702,72.6848407277248,72.7350092823498,72.778514761289,
NCAR,SSP4,DOM,Population|Urban|Share,%,69.181,72.5531564955317,75.4551719133274,77.9584373023883,80.1257450766609,82.0105380589619,83.6575032186412,85.1036766328959,86.3796470503877,87.5106753459645,88.5176640762709,89.4179666469405,90.2260491408208,90.9540258445639,91.612090360751,92.2088621065939,92.7516649882049,93.2467520031524,93.6994868216394,
NCAR,SSP5,DOM,Population|Urban|Share,%,69.181,72.5531564955317,75.4551719133274,77.9584373023883,80.1257450766609,82.0105380589619,83.6575032186412,85.1036766328959,86.3796470503877,87.5106753459645,88.5176640762709,89.4179666469405,90.2260491408208,90.9540258445639,91.612090360751,92.2088621065939,92.7516649882049,93.2467520031524,93.6994868216394,
NCAR,SSP1,DZA,Population|Urban|Share,%,66.497,70.1913459686123,73.3710910968066,76.1107829460234,78.4782994373967,80.5325171720531,82.3231762263794,83.8917142451396,85.272424120245,86.4936263080427,87.5787261159369,88.5471153754614,89.4149188193508,90.1956019550208,90.9004619659086,91.5390226790527,92.1193521195556,92.6483181377645,93.1317946988319,
NCAR,SSP2,DZA,Population|Urban|Share,%,66.497,68.6646773682049,70.7053924059477,72.622377583832,74.4198983439702,76.1029425129667,77.6769643131456,79.1476788283705,80.5209010755783,81.8024232081616,82.9979234526079,84.1129008654734,85.1526306881904,86.1221358360745,87.0261708014581,87.8692149326264,88.6554726486368,89.3888786592909,90.0731066828535,
NCAR,SSP3,DZA,Population|Urban|Share,%,66.497,67.9247706827779,68.9894678369071,69.7915280546318,70.4007494968183,70.8665662770088,71.2246088214141,71.5009558716551,71.7149458020632,71.881075388694,72.0103092855285,72.1110008869979,72.1895514415173,72.2508892294831,72.2988226585195,72.3363034530432,72.3656247248804,72.3885712273939,72.4065340816623,
NCAR,SSP4,DZA,Population|Urban|Share,%,66.497,70.1913459686123,73.3710910968066,76.1107829460234,78.4782994373967,80.5325171720531,82.3231762263794,83.8917142451396,85.272424120245,86.4936263080427,87.5787261159369,88.5471153754614,89.4149188193508,90.1956019550208,90.9004619659086,91.5390226790527,92.1193521195556,92.6483181377645,93.1317946988319,
NCAR,SSP5,DZA,Population|Urban|Share,%,66.497,70.1913459686123,73.3710910968066,76.1107829460234,78.4782994373967,80.5325171720531,82.3231762263794,83.8917142451396,85.272424120245,86.4936263080427,87.5787261159369,88.5471153754614,89.4149188193508,90.1956019550208,90.9004619659086,91.5390226790527,92.1193521195556,92.6483181377645,93.1317946988319,
NCAR,SSP1,ECU,Population|Urban|Share,%,66.947,70.7169595309545,73.9320581238936,76.6795616060485,79.0368352946035,81.0694967763084,82.8319318607383,84.3687119314588,85.7162058087851,86.9040830957003,87.9566044823381,88.8936843720241,89.7317473038161,90.4844106630376,91.1630263341254,91.7771100270103,92.334682052619,92.8425386025128,93.3064685423164,
NCAR,SSP2,ECU,Population|Urban|Share,%,66.947,68.9105978209952,70.785032228869,72.569924205629,74.2657456185747,75.8736848115126,77.3955202178132,78.8335044048393,80.190259890194,81.4686872331385,82.6718852825123,83.8030830272409,84.8655822141612,85.8627097376833,86.7977787368489,87.6740573320205,88.4947439748065,89.2629484544796,89.9816776896696,
NCAR,SSP3,ECU,Population|Urban|Share,%,66.947,68.0322671466781,68.8389034712856,69.4434136273399,69.8994189491382,70.2451707070813,70.5083771592213,70.7093692568449,70.8632231308892,70.9812140410809,71.0718323063603,71.1415058172488,71.1951217937565,71.2364084858048,71.2682174415167,71.2927341000794,71.3116360392745,71.3262125738527,71.3374555580863,
NCAR,SSP4,ECU,Population|Urban|Share,%,66.947,70.7169595309545,73.9320581238936,76.6795616060485,79.0368352946035,81.0694967763084,82.8319318607383,84.3687119314588,85.7162058087851,86.9040830957003,87.9566044823381,88.8936843720241,89.7317473038161,90.4844106630376,91.1630263341254,91.7771100270103,92.334682052619,92.8425386025128,93.3064685423164,
NCAR,SSP5,ECU,Population|Urban|Share,%,66.947,70.7169595309545,73.9320581238936,76.6795616060485,79.0368352946035,81.0694967763084,82.8319318607383,84.3687119314588,85.7162058087851,86.9040830957003,87.9566044823381,88.8936843720241,89.7317473038161,90.4844106630376,91.1630263341254,91.7771100270103,92.334682052619,92.8425386025128,93.3064685423164,
NCAR,SSP1,EGY,Population|Urban|Share,%,43.402,48.2549075304004,52.908374555637,57.2928913756334,61.3659137554173,65.1080267616045,68.5176052585285,71.6054307050101,74.3900732731802,76.8943274694733,79.1426740752047,81.1595974257386,82.9685512077616,84.5913840961415,86.0480742403931,87.3566608898137,88.5332948607404,89.5923552252252,90.5465981423406,
NCAR,SSP2,EGY,Population|Urban|Share,%,43.402,46.6137121131863,49.683872673951,52.5944955703387,55.3354465530711,57.903051499753,60.2986347446526,62.5271596664892,64.5960628683439,66.5143132713624,68.2916895491047,69.9382494183549,71.4639567922098,72.878432724562,74.1907997850967,75.4095946571005,76.5427290123437,77.5974834332469,78.5805230785757,
NCAR,SSP3,EGY,Population|Urban|Share,%,43.402,43.7404421436921,44.0954109428587,44.4677347233174,44.8582796395888,45.2679501383672,45.6976891102879,46.1484776509386,46.6213343380694,47.1173139161589,47.637505261868,48.1830284844897,48.755030994453,49.3546823505994,49.983167673879,50.6416793921896,51.3314070595705,52.0535249746321,52.8091773103372,
NCAR,SSP4,EGY,Population|Urban|Share,%,43.402,48.2549075304004,52.908374555637,57.2928913756334,61.3659137554173,65.1080267616045,68.5176052585285,71.6054307050101,74.3900732731802,76.8943274694733,79.1426740752047,81.1595974257386,82.9685512077616,84.5913840961415,86.0480742403931,87.3566608898137,88.5332948607404,89.5923552252252,90.5465981423406,
NCAR,SSP5,EGY,Population|Urban|Share,%,43.402,48.2549075304004,52.908374555637,57.2928913756334,61.3659137554173,65.1080267616045,68.5176052585285,71.6054307050101,74.3900732731802,76.8943274694733,79.1426740752047,81.1595974257386,82.9685512077616,84.5913840961415,86.0480742403931,87.3566608898137,88.5332948607404,89.5923552252252,90.5465981423406,
NCAR,SSP1,ERI,Population|Urban|Share,%,21.577,25.8702424862913,30.4913765018349,35.3193715551397,40.2218598074247,45.0720083714673,49.7620855551654,54.2110775338808,58.3662244986745,62.2001044671596,65.7054258989894,68.8893240255376,71.768256615494,74.3639633831843,76.7005401751558,78.8024738715236,80.6934186670054,82.3955031789631,83.9289960816031,
